Gname,Site,Loc,Yr,Season,Replicate,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,Yield
Gen112,Site1,Loc1,Year2,WS,R1,12,6,101.2377033,102.8417285,12.99085353,5.98153347,5.465003572,7.478843273,6.620499816,9.17723076
Gen112,Site1,Loc1,Year1,DS,R2,12,6,101.6090855,106.4763205,12.07232331,5.463312901,5.422969277,6.105290013,5.076384047,8.378765633
Gen112,Site1,Loc1,Year2,DS,R2,12,6,102.9273255,101.246697,12.86396553,5.525811961,5.346147432,7.040717412,5.649810491,7.662289545
Gen112,Site1,Loc1,Year1,WS,R2,12,6,100.6859877,115.8113115,11.15698987,6.577559369,5.712135791,4.26222274,5.836503824,7.714482641
Gen112,Site1,Loc1,Year2,WS,R2,12,6,99.85961105,92.27877101,11.92492972,4.504900786,3.842799418,5.771727819,3.482936239,7.812931826
Gen112,Site1,Loc1,Year1,DS,R3,12,6,96.87446875,117.9980327,12.31846832,3.434191507,5.139574193,4.779201837,4.459625983,6.868168575
Gen112,Site1,Loc1,Year2,DS,R3,12,6,113.3419756,108.3688401,12.98669913,6.061205094,3.375872162,6.888530571,5.366932535,8.034711801
Gen112,Site1,Loc1,Year1,WS,R3,12,6,94.67705912,91.76467706,10.65683322,4.202038747,4.824704791,4.743358012,6.574093101,7.855125567
Gen112,Site1,Loc1,Year2,WS,R3,12,6,107.6196361,98.72421543,13.12341998,6.012692403,5.055130701,5.652481778,4.34899119,6.282619503
Gen113,Site1,Loc1,Year1,DS,R1,13,6,117.0859633,90.44916508,13.76955986,5.378646185,4.312293191,5.134463302,4.952371817,10.11469412
Gen113,Site1,Loc1,Year2,DS,R1,13,6,110.2578885,88.93348552,11.82118336,3.265488822,3.541473096,4.939068163,7.523278087,9.286908107
Gen113,Site1,Loc1,Year1,WS,R1,13,6,106.6458511,99.52821528,11.39925739,5.466087245,4.154320007,6.650523812,3.755788396,7.619835984
Gen113,Site1,Loc1,Year2,WS,R1,13,6,88.9480021,103.7291315,12.08505195,4.299973463,6.340354243,3.258536886,4.733734494,6.942376126
Gen113,Site1,Loc1,Year1,DS,R2,13,6,100.2680706,113.5009298,11.15392702,4.315541987,4.58852337,5.450315569,4.067277222,9.459800668
Gen113,Site1,Loc1,Year2,DS,R2,13,6,103.5234063,100.1686892,12.69441827,4.426922858,5.398439531,5.344320632,4.25303409,7.603417788
Gen113,Site1,Loc1,Year1,WS,R2,13,6,92.06770247,107.7510865,11.31668837,4.923043554,5.187702387,4.8760697,4.46918536,8.707152103
Gen113,Site1,Loc1,Year2,WS,R2,13,6,97.4106856,111.3775248,12.7282991,5.929079874,5.928541323,4.588911651,4.50102217,8.5673335
Gen113,Site1,Loc1,Year1,DS,R3,13,6,105.3120545,95.86895642,12.21104093,2.719064446,5.919898319,3.327195305,3.644371871,7.871620526
Gen113,Site1,Loc1,Year2,DS,R3,13,6,110.4055073,85.09418581,11.83785539,6.773856312,5.575572206,5.299520834,4.51740418,8.415266436
Gen113,Site1,Loc1,Year1,WS,R3,13,6,81.08640052,114.242585,13.64829776,3.920940525,4.968159412,3.872055365,4.79526153,9.238277604
Gen113,Site1,Loc1,Year2,WS,R3,13,6,94.7301891,108.3515914,12.5569684,4.855306335,5.341230512,5.152959059,4.849914838,8.053631931
Gen114,Site1,Loc1,Year1,DS,R1,14,6,105.4852886,96.67975443,11.89597175,5.138564405,5.166612779,5.275498835,5.55519178,7.035116143
Gen114,Site1,Loc1,Year2,DS,R1,14,6,99.90593306,86.11433642,12.09955289,4.534971559,2.659125676,5.319675402,4.413852229,8.239429339
Gen114,Site1,Loc1,Year1,WS,R1,14,6,108.4226107,111.7861581,13.57123015,5.900912724,5.440373515,3.593239753,4.602603043,8.225956774
Gen114,Site1,Loc1,Year2,WS,R1,14,6,88.55169568,113.7951969,11.9401816,5.055970807,5.78299323,3.373494428,4.218469071,8.008223064
Gen114,Site1,Loc1,Year1,DS,R2,14,6,96.87232341,91.54586415,11.61378436,3.885480924,2.562896905,5.506111632,5.821460738,7.932671047
Gen114,Site1,Loc1,Year2,DS,R2,14,6,107.7977821,105.6337984,10.5986961,4.514861976,4.457205051,5.73834652,4.433171943,8.010862887
Gen114,Site1,Loc1,Year1,WS,R2,14,6,111.0895145,85.66267491,11.53606487,5.707092165,4.189406496,4.748655363,2.762231994,10.13831557
Gen114,Site1,Loc1,Year2,WS,R2,14,6,105.1455782,112.0097486,12.6132859,3.350184645,5.202001312,3.878404439,4.91864224,8.728371409
Gen114,Site1,Loc1,Year1,DS,R3,14,6,88.34891861,101.2943154,10.2497472,4.363795382,4.923253462,4.21746779,5.376916754,8.382120129
Gen114,Site1,Loc1,Year2,DS,R3,14,6,95.3129488,103.261869,11.66923728,3.182645378,4.642627593,5.698106525,5.119713741,7.742959598
Gen114,Site1,Loc1,Year1,WS,R3,14,6,83.40888952,90.3285481,13.7235925,3.05817186,3.557682234,4.790662513,5.085185442,6.000344462
Gen114,Site1,Loc1,Year2,WS,R3,14,6,122.5485438,104.8481423,10.56297833,5.018743376,7.146933971,4.00003399,4.981144541,8.153229017
Gen115,Site1,Loc1,Year1,DS,R1,15,6,97.25040407,109.8063256,12.13639341,4.656035053,5.288607895,5.228391062,6.274238107,8.556677525
Gen115,Site1,Loc1,Year2,DS,R1,15,6,82.05429759,87.52893856,11.79683627,2.783995609,4.718249693,5.348154022,5.733133921,8.498093033
Gen115,Site1,Loc1,Year1,WS,R1,15,6,106.4337521,82.1182881,9.41047474,4.982144321,6.757419332,5.705879503,4.272450194,7.714041233
Gen115,Site1,Loc1,Year2,WS,R1,15,6,102.7137327,107.9350279,12.41602278,7.612635538,4.874501377,4.487107601,6.22257754,7.773070371
Gen115,Site1,Loc1,Year1,DS,R2,15,6,106.0629208,83.90281719,11.26911152,4.372148126,5.86587446,4.634679892,4.314856288,7.111636758
Gen115,Site1,Loc1,Year2,DS,R2,15,6,102.8097724,95.02462485,11.77029938,4.736901626,4.286273888,3.762120175,6.415135389,7.590924426
Gen115,Site1,Loc1,Year1,WS,R2,15,6,86.04079372,97.84566661,12.40174744,5.061341204,3.505897319,4.360270765,4.694979315,7.206462888
Gen115,Site1,Loc1,Year2,WS,R2,15,6,93.19106035,107.913444,12.46058397,5.059421347,4.679866983,5.276889502,5.006979339,7.913714081
Gen115,Site1,Loc1,Year1,DS,R3,15,6,111.0378684,79.25251708,13.71617189,6.936557262,4.409921619,4.674669181,3.925630008,9.763081673
Gen115,Site1,Loc1,Year2,DS,R3,15,6,93.8762735,102.9762486,12.49562426,6.005471094,4.933503649,2.860733064,6.130132074,6.414452118
Gen115,Site1,Loc1,Year1,WS,R3,15,6,96.61962702,107.4975596,12.05308332,4.552818627,5.785837242,6.269121647,5.101822857,8.474929638
Gen115,Site1,Loc1,Year2,WS,R3,15,6,84.11679491,109.8049908,13.5273022,4.929187536,5.277888192,4.11363827,5.398239805,6.691173506
Gen116,Site1,Loc1,Year1,DS,R1,16,6,92.64978546,92.98683534,12.64744198,5.451492841,6.414089186,5.74133935,6.007238434,6.916938442
Gen116,Site1,Loc1,Year2,DS,R1,16,6,104.7286015,102.6799811,11.07561892,4.593265954,4.229505584,6.317418181,6.602520719,8.188561151
Gen116,Site1,Loc1,Year1,WS,R1,16,6,79.83775344,108.1545064,10.06169363,4.369931734,5.190258649,5.906089989,4.319930667,9.433501399
Gen116,Site1,Loc1,Year2,WS,R1,16,6,106.4222113,94.88280895,12.77500776,6.293822755,5.360961027,5.724210826,3.863975218,6.416431326
Gen116,Site1,Loc1,Year1,DS,R2,16,6,107.2293127,97.37154607,11.52994105,5.038952935,5.970733112,4.06135445,5.336792528,7.490713871
Gen116,Site1,Loc1,Year2,DS,R2,16,6,94.8101143,98.5867936,11.27028053,5.536301912,3.742856536,5.482083842,4.635020314,8.791075527
Gen116,Site1,Loc1,Year1,WS,R2,16,6,102.9952775,94.63937925,11.76679008,4.559468047,4.842802937,5.934441601,6.846275373,8.69166698
Gen116,Site1,Loc1,Year2,WS,R2,16,6,110.7548481,120.1534256,13.05140581,4.988076887,5.151180258,5.927706578,4.25008911,9.304254424
Gen116,Site1,Loc1,Year1,DS,R3,16,6,108.4863407,102.4762432,12.86198284,4.715373581,4.970062635,4.347594637,5.442035301,7.729716459
Gen116,Site1,Loc1,Year2,DS,R3,16,6,99.0155504,78.40932616,11.37251454,6.7839187,5.192484484,3.883555457,6.691633357,7.925562246
Gen116,Site1,Loc1,Year1,WS,R3,16,6,89.99259142,107.002018,11.4115981,6.165137978,5.14325642,3.856044054,5.948654754,7.518887784
Gen116,Site1,Loc1,Year2,WS,R3,16,6,119.7547936,96.47871927,12.55696395,4.069348366,4.535965674,4.612009927,5.129998137,8.634390535
Gen117,Site1,Loc1,Year1,DS,R1,17,6,66.96757585,75.06899003,11.01547475,4.208230192,6.204802867,4.451686853,5.555733415,7.829660826
Gen117,Site1,Loc1,Year2,DS,R1,17,6,104.3536636,100.6449106,11.98469868,3.581218522,5.665786879,6.085076059,5.55275256,8.251182487
Gen117,Site1,Loc1,Year1,WS,R1,17,6,124.382896,95.88189874,14.0906127,6.24243292,4.715217263,5.095702724,4.315738056,6.948021578
Gen117,Site1,Loc1,Year2,WS,R1,17,6,108.7947913,94.86129072,12.22488682,4.906051099,5.474037068,5.153706185,4.532424616,8.929488823
Gen117,Site1,Loc1,Year1,DS,R2,17,6,96.82677464,112.1673097,11.83018851,5.292832794,4.755726035,5.246181439,5.093739949,8.422765593
Gen117,Site1,Loc1,Year2,DS,R2,17,6,104.7870556,95.3993401,10.41654935,4.637907798,4.728249901,5.416452738,3.44060405,7.747762401
Gen117,Site1,Loc1,Year1,WS,R2,17,6,99.92960569,103.7657991,11.58904653,5.122994139,4.492937569,3.422310637,6.765679595,6.407951539
Gen117,Site1,Loc1,Year2,WS,R2,17,6,99.77924853,107.7921609,12.7530872,4.904624972,3.972258684,4.657075758,4.767103808,8.679897904
Gen117,Site1,Loc1,Year1,DS,R3,17,6,101.5545917,100.5922416,12.89630834,4.910168311,5.261091834,4.525687355,4.344661338,8.484740575
Gen117,Site1,Loc1,Year2,DS,R3,17,6,98.95092355,83.25266883,12.12843278,6.774941271,5.729981392,5.877285255,5.329637742,8.407718605
Gen117,Site1,Loc1,Year1,WS,R3,17,6,101.0520662,106.6753429,11.46842804,5.888746759,5.38846035,5.320171525,6.212845808,6.823072552
Gen117,Site1,Loc1,Year2,WS,R3,17,6,94.05769011,99.14286759,13.04847007,5.243702377,6.222460031,3.614020483,5.34847901,6.652045129
Gen118,Site1,Loc1,Year1,DS,R1,18,6,98.74735473,92.04834905,9.920997518,6.961426833,3.877373455,5.899261463,3.47528843,8.08144746
Gen118,Site1,Loc1,Year2,DS,R1,18,6,91.73451988,114.857331,11.81090765,6.07101441,5.25579933,4.156769968,3.488549738,9.197367505
Gen118,Site1,Loc1,Year1,WS,R1,18,6,95.69377157,103.0469655,11.05631869,4.681695598,3.983454992,4.792170998,5.042450154,7.517708206
Gen118,Site1,Loc1,Year2,WS,R1,18,6,73.63445751,103.019305,11.769958,3.952516073,4.344565611,5.884124195,6.344946887,8.771870744
Gen118,Site1,Loc1,Year1,DS,R2,18,6,103.6570604,97.54987681,11.39766228,4.759561096,5.200870491,6.203956351,3.512262758,7.927414798
Gen118,Site1,Loc1,Year2,DS,R2,18,6,110.6563204,94.34821933,10.2261023,4.630214743,3.494134199,4.879125977,4.636317615,8.07233486
Gen118,Site1,Loc1,Year1,WS,R2,18,6,92.46304086,103.2089517,12.45603301,4.975766823,3.743827004,4.388179694,5.667431621,8.095436671
Gen118,Site1,Loc1,Year2,WS,R2,18,6,109.6049715,96.98101092,12.13965894,4.135731434,4.135151189,3.590538777,4.637185718,8.005453855
Gen118,Site1,Loc1,Year1,DS,R3,18,6,101.5090033,102.1025113,13.14517374,4.501092354,4.070273941,5.951230137,6.256555603,6.715818804
Gen118,Site1,Loc1,Year2,DS,R3,18,6,95.06985844,101.7562354,11.073107,3.825241753,6.991006336,4.468504029,5.833092807,8.17867523
Gen118,Site1,Loc1,Year1,WS,R3,18,6,84.14393801,103.6876905,12.28060764,5.927125755,4.114257818,4.870942102,5.347237228,6.373626443
Gen118,Site1,Loc1,Year2,WS,R3,18,6,112.7220145,97.20279205,11.17815516,2.69532108,6.519037153,5.343987866,6.184755389,8.889225246
Gen119,Site1,Loc1,Year1,DS,R1,19,6,100.3733561,119.7717829,11.39706552,4.421175794,3.830107939,4.604554583,5.646606283,8.969599202
Gen119,Site1,Loc1,Year2,DS,R1,19,6,101.575471,96.13503079,12.12573036,3.637954972,5.071786691,4.25956051,5.437786814,9.107084383
Gen119,Site1,Loc1,Year1,WS,R1,19,6,101.9873512,89.68142298,12.72914021,5.090476172,5.072696189,3.864502375,6.007655091,7.404431818
Gen119,Site1,Loc1,Year2,WS,R1,19,6,89.34439577,109.146286,13.52504382,4.665813681,4.89671452,5.109399411,4.810437299,8.323325403
Gen119,Site1,Loc1,Year1,DS,R2,19,6,105.1539851,115.6186011,13.5091105,3.791306256,5.529206448,4.169175148,4.387183626,8.375639957
Gen119,Site1,Loc1,Year2,DS,R2,19,6,96.64852039,102.3103933,11.36542467,5.140662336,5.729737198,2.868270974,4.136042487,8.076283078
Gen119,Site1,Loc1,Year1,WS,R2,19,6,116.157833,83.09751847,11.78641415,6.515964657,5.262233979,3.055594358,4.185751508,6.963139653
Gen119,Site1,Loc1,Year2,WS,R2,19,6,112.7237508,122.6813513,11.51356273,4.411122989,2.527738688,4.794793373,5.141405929,7.908052496
Gen119,Site1,Loc1,Year1,DS,R3,19,6,86.53584875,95.93305801,12.97748595,5.295327,4.384610076,5.222065974,3.961444503,6.775287937
Gen119,Site1,Loc1,Year2,DS,R3,19,6,112.5298158,100.3410638,12.74400824,5.609264168,4.140038986,4.031909718,5.713856645,9.1834673
Gen119,Site1,Loc1,Year1,WS,R3,19,6,113.0664042,81.19458418,12.03775606,6.494043035,2.782931492,4.148289536,4.597644829,8.910996369
Gen119,Site1,Loc1,Year2,WS,R3,19,6,115.2198498,109.4412763,12.70682632,5.433014088,5.257591821,4.435326111,7.240370886,6.80989657
Gen12,Site1,Loc1,Year1,DS,R1,12,1,103.6919067,99.34745697,11.20295495,5.619457772,8.006559787,4.996035557,5.341704475,7.842322894
Gen12,Site1,Loc1,Year2,DS,R1,12,1,105.3307309,95.03743552,12.95505182,3.409268172,3.608456194,5.508115163,2.778062482,7.713960934
Gen12,Site1,Loc1,Year1,WS,R1,12,1,110.8295204,100.6092938,11.97215878,5.476168115,5.93292513,6.28730309,6.76599398,9.095030074
Gen12,Site1,Loc1,Year2,WS,R1,12,1,103.9227862,71.90749726,13.55923561,5.509460736,6.386860095,5.240730038,5.169575794,8.320602719
Gen12,Site1,Loc1,Year1,DS,R2,12,1,108.5550592,101.6125074,12.13844956,7.674933324,5.168212932,5.16472515,6.183864374,8.163825684
Gen12,Site1,Loc1,Year2,DS,R2,12,1,90.69819259,102.456615,11.88879644,5.289239799,5.136245654,5.876909788,3.974631472,7.711627655
Gen12,Site1,Loc1,Year1,WS,R2,12,1,110.319956,111.4897451,11.91585684,3.597406482,4.412632375,4.46619828,5.126760148,7.658625891
Gen12,Site1,Loc1,Year2,WS,R2,12,1,98.01732512,96.50693102,11.74078126,5.519691823,3.168058019,3.8228743,4.678636289,9.19039428
Gen12,Site1,Loc1,Year1,DS,R3,12,1,112.7837201,107.9941599,13.31499511,4.81141772,3.899759961,5.498869692,3.376166696,7.567698071
Gen12,Site1,Loc1,Year2,DS,R3,12,1,106.1839129,102.5666673,13.51856315,3.573755878,4.297746056,4.907973642,3.954722523,8.302510489
Gen12,Site1,Loc1,Year1,WS,R3,12,1,113.0479001,112.5291728,11.16458999,4.166996943,5.534234661,4.82290803,5.368458093,6.031766529
Gen12,Site1,Loc1,Year2,WS,R3,12,1,105.0691176,100.0618166,11.58395267,4.417752724,8.053152932,5.386193484,5.288491445,7.56505707
Gen120,Site1,Loc1,Year1,DS,R1,20,6,105.7509689,102.5148839,13.32290344,6.281960206,5.06979243,2.983781048,6.217772863,7.749963665
Gen120,Site1,Loc1,Year2,DS,R1,20,6,100.4048523,107.3243814,12.4143028,5.759466901,5.127177447,4.557509312,4.234180494,8.327130796
Gen120,Site1,Loc1,Year1,WS,R1,20,6,96.15380639,110.2262036,11.9393966,5.530794972,5.455031365,7.121080454,6.156206674,7.142984267
Gen120,Site1,Loc1,Year2,WS,R1,20,6,85.89672405,111.1327098,12.19814974,3.245620873,4.036824165,5.728413313,4.631189121,7.051514615
Gen120,Site1,Loc1,Year1,DS,R2,20,6,98.47156378,87.49926767,13.1631855,4.750591593,3.94183718,5.260420841,4.708648481,6.145479391
Gen120,Site1,Loc1,Year2,DS,R2,20,6,109.3077827,97.4960878,12.48127966,5.310460275,4.919596007,4.584141076,5.328973639,7.203826956
Gen120,Site1,Loc1,Year1,WS,R2,20,6,103.1451308,103.3542314,11.5409178,6.837499985,5.173873104,5.994886548,4.768799642,6.004835643
Gen120,Site1,Loc1,Year2,WS,R2,20,6,95.91674756,105.3376361,12.7343977,5.572958734,4.324098051,6.423233326,4.775707151,7.278332245
Gen120,Site1,Loc1,Year1,DS,R3,20,6,103.9230471,113.7775437,11.38265802,4.005952021,4.709779408,5.466954361,4.536073776,6.603921088
Gen120,Site1,Loc1,Year2,DS,R3,20,6,106.8209949,105.8991348,11.77475041,3.681599723,3.112531721,5.540020792,4.141238588,8.849616245
Gen120,Site1,Loc1,Year1,WS,R3,20,6,94.64455483,91.45710672,12.0867964,6.66811969,3.434358622,4.771093741,4.768431301,8.641102591
Gen120,Site1,Loc1,Year2,WS,R3,20,6,105.8971757,96.99263708,11.74202169,4.205605506,3.922021217,4.577823651,4.19598879,9.876680991
Gen121,Site1,Loc1,Year1,DS,R1,1,7,116.599213,121.6286521,11.87493791,5.810149968,4.971641327,7.256833179,4.93887396,9.126836032
Gen121,Site1,Loc1,Year2,DS,R1,1,7,86.08574053,109.3360363,13.61462154,2.600925236,4.289558126,5.566102903,4.189817066,7.754954003
Gen121,Site1,Loc1,Year1,WS,R1,1,7,110.1698299,103.6524008,12.51863949,5.435563762,4.578645073,4.640308384,5.509633007,7.671738823
Gen121,Site1,Loc1,Year2,WS,R1,1,7,103.7730048,89.93329076,11.80735547,5.893120887,5.482597923,4.947465155,4.327890954,7.625164806
Gen121,Site1,Loc1,Year1,DS,R2,1,7,80.62495125,112.9675533,12.30544761,4.242816543,4.312862947,4.457918823,4.51736803,5.91710002
Gen121,Site1,Loc1,Year2,DS,R2,1,7,74.18313634,90.42094869,12.12199367,2.601819574,4.825829763,3.308820119,5.37874372,8.817644489
Gen121,Site1,Loc1,Year1,WS,R2,1,7,105.2844867,102.4049059,11.38453625,4.602119771,5.276183323,3.639472894,3.928169101,7.295174872
Gen121,Site1,Loc1,Year2,WS,R2,1,7,123.2541926,109.8467661,11.66749509,6.495406849,6.923091471,5.188066715,4.604962465,8.292402076
Gen121,Site1,Loc1,Year1,DS,R3,1,7,105.5509455,99.95118463,13.06734178,5.524206558,5.684295156,5.518320035,5.002053377,7.12661573
Gen121,Site1,Loc1,Year2,DS,R3,1,7,116.5019299,99.95127583,13.88776604,5.759682395,3.172240026,4.673963223,6.636673129,9.671618412
Gen121,Site1,Loc1,Year1,WS,R3,1,7,98.87267988,95.3014732,11.42070177,2.77175601,4.695957413,4.157124847,4.900375939,8.100397113
Gen121,Site1,Loc1,Year2,WS,R3,1,7,109.0311093,117.3238115,11.20122632,5.163892039,6.456354476,4.054803861,4.404213315,7.567774323
Gen122,Site1,Loc1,Year1,DS,R1,2,7,97.07413247,102.8610399,12.14536107,5.724558041,4.498955383,5.256726636,4.395545715,9.365884575
Gen122,Site1,Loc1,Year2,DS,R1,2,7,101.2366638,106.5238467,12.96643003,6.069116661,4.553083473,5.321036846,4.846900309,9.201397117
Gen122,Site1,Loc1,Year1,WS,R1,2,7,92.82488915,105.607436,11.13074321,4.377287004,5.53630326,6.938133909,6.549012143,6.794180691
Gen122,Site1,Loc1,Year2,WS,R1,2,7,96.04501268,96.18918072,10.94610056,5.229781182,6.950629208,5.828209048,5.641274079,7.429457302
Gen122,Site1,Loc1,Year1,DS,R2,2,7,107.699997,98.41412439,13.05806737,5.71348437,6.077137395,4.481749456,5.406675188,6.41985807
Gen122,Site1,Loc1,Year2,DS,R2,2,7,113.2947423,106.1447087,11.9102192,4.24005239,5.337511508,3.166502377,4.571416912,8.972069122
Gen122,Site1,Loc1,Year1,WS,R2,2,7,98.50743197,100.5815093,10.43363655,2.9686864,4.927792955,5.077254418,5.989902901,7.086070568
Gen122,Site1,Loc1,Year2,WS,R2,2,7,88.71288584,124.9196173,13.26266224,5.780718154,4.607601152,4.344834505,5.040340705,8.771061369
Gen122,Site1,Loc1,Year1,DS,R3,2,7,112.3899158,108.0505989,10.77482753,3.555518268,8.072747918,6.024108879,4.677754968,6.930038225
Gen122,Site1,Loc1,Year2,DS,R3,2,7,84.01006047,74.87550044,12.25653054,5.699640363,5.830986585,4.511784834,3.456658676,8.636865976
Gen122,Site1,Loc1,Year1,WS,R3,2,7,90.15454225,106.4623567,12.77317653,5.066899329,5.789802451,4.203283574,5.297953035,6.358291367
Gen122,Site1,Loc1,Year2,WS,R3,2,7,99.23954259,112.9803121,13.98884354,2.388916419,5.54172046,3.742410452,4.524529532,6.600603292
Gen123,Site1,Loc1,Year1,DS,R1,3,7,119.7349585,91.08117319,11.48339764,5.066219106,4.476761747,4.401684781,4.391679812,6.166034302
Gen123,Site1,Loc1,Year2,DS,R1,3,7,90.20298011,111.6374247,11.56113179,5.998662451,4.081720778,3.742584025,5.859954233,7.205356537
Gen123,Site1,Loc1,Year1,WS,R1,3,7,106.2479489,114.6917506,12.51918551,4.455509057,4.416901669,7.158759637,7.31397815,6.992592261
Gen123,Site1,Loc1,Year2,WS,R1,3,7,97.23830131,98.91971771,11.91821957,3.621492699,6.207201118,3.957637425,5.564695563,9.186991576
Gen123,Site1,Loc1,Year1,DS,R2,3,7,115.3318718,96.82074261,11.04794936,3.574069103,4.546681174,4.719100502,4.964536737,8.905712581
Gen123,Site1,Loc1,Year2,DS,R2,3,7,97.68072147,88.67865937,10.84624396,5.865513271,4.834765783,5.381131287,6.839284713,8.355771012
Gen123,Site1,Loc1,Year1,WS,R2,3,7,86.53709084,104.6768334,12.51572552,5.267018295,3.555472741,4.613302523,4.54254177,5.366905155
Gen123,Site1,Loc1,Year2,WS,R2,3,7,103.3901148,95.81800067,13.20650141,3.116041487,3.194572034,4.751165434,5.196458964,9.40626775
Gen123,Site1,Loc1,Year1,DS,R3,3,7,86.02896471,116.1498115,11.06036227,6.944731152,6.57167951,4.779977726,3.205586029,8.677400946
Gen123,Site1,Loc1,Year2,DS,R3,3,7,83.5957059,89.02394316,12.70099528,5.328362471,4.726962223,5.202203489,3.086992089,8.974008549
Gen123,Site1,Loc1,Year1,WS,R3,3,7,98.9887613,115.023336,10.90844441,3.947761307,5.136361693,6.60996215,5.775543499,9.07308009
Gen123,Site1,Loc1,Year2,WS,R3,3,7,90.34123865,96.77926462,11.98019908,7.448208119,6.128385755,5.238537931,5.700665259,7.339618322
Gen124,Site1,Loc1,Year1,DS,R1,4,7,120.7912635,121.6004441,11.56992131,6.198785694,5.512845647,3.840139353,4.660471593,6.842594545
Gen124,Site1,Loc1,Year2,DS,R1,4,7,105.5670907,113.6768412,12.69428232,4.325426609,5.37950923,3.676041816,4.843694048,7.76322912
Gen124,Site1,Loc1,Year1,WS,R1,4,7,98.72059775,104.5482325,11.8685904,6.005524612,5.436147059,4.945733643,4.096443585,8.0313955
Gen124,Site1,Loc1,Year2,WS,R1,4,7,100.0919686,89.37575408,10.31397767,5.795436027,5.208935861,5.65881849,2.505776437,7.219923973
Gen124,Site1,Loc1,Year1,DS,R2,4,7,97.42940215,93.99814459,12.43247349,4.465728726,2.748083597,4.277073733,4.658663682,9.269187729
Gen124,Site1,Loc1,Year2,DS,R2,4,7,108.8643246,107.488278,12.19031531,5.753038579,2.178165967,4.707940661,4.691746416,7.768560492
Gen124,Site1,Loc1,Year1,WS,R2,4,7,95.70631265,86.47168446,11.63505836,6.543219088,5.311845666,3.873656817,5.799640872,7.475960708
Gen124,Site1,Loc1,Year2,WS,R2,4,7,117.9401674,128.2340944,10.8335521,5.112330341,3.983313828,7.010736901,6.036453934,6.435521433
Gen124,Site1,Loc1,Year1,DS,R3,4,7,105.423137,113.069715,12.83986062,5.336508108,6.793162015,5.865389241,4.151124034,9.006787273
