Gname,Site,Year,Season,Rep,Location,PH,Country,AMY,DTF,DTH,FTP,YLD
Salt183,IRRI,2011,DS,R1,Nueva Ecija,77.3206994596,11.9929837694,4.6705601652,4.0597715577,5.5975271799,4.2423695928,10.2004767967
Salt184,IRRI,2011,DS,R1,Nueva Ecija,99.9331409282,12.6114228598,5.8802718421,5.4612076563,4.6202775368,6.1935220419,7.6049524125
Salt185,IRRI,2011,DS,R1,Nueva Ecija,104.7844312708,10.7710349782,4.2646958684,7.0061586896,5.5636742154,4.443568088,6.3218358216
Salt186,IRRI,2011,DS,R1,Nueva Ecija,116.4003425763,12.5030225382,5.1253840417,3.0747548215,4.5746683736,3.9858289745,9.5412092374
Salt187,IRRI,2011,DS,R1,Nueva Ecija,82.4937379666,11.9150697242,4.7541792454,5.6868731228,3.6735125542,5.1172667499,8.1179364722
Salt188,IRRI,2011,DS,R1,Nueva Ecija,93.5063634669,12.080260869,3.2209798247,4.4034005045,5.3347907267,4.5390805263,10.132606185
Salt189,IRRI,2011,DS,R1,Nueva Ecija,107.46131345,11.6101475652,6.3921921297,4.5938867224,6.3548371815,4.6312940517,8.3012102088
Salt190,IRRI,2011,DS,R1,Nueva Ecija,96.3434555693,11.6828001023,4.1406314812,6.0381414858,4.9964085657,4.567277094,8.7077692374
Salt191,IRRI,2011,DS,R1,Nueva Ecija,81.7166742161,12.4418449883,2.3657049541,4.2794669088,2.6999829045,6.5331147435,7.1992708855
Salt192,IRRI,2011,DS,R1,Nueva Ecija,109.0251810196,11.634101175,3.1046520875,5.0171845206,5.8965172876,5.0776533538,8.2651281471
Salt193,IRRI,2011,DS,R1,Nueva Ecija,93.7574943808,11.5841414518,5.2938212216,3.9747576667,3.8350741568,4.8800316164,6.7512651858
Salt194,IRRI,2011,DS,R1,Nueva Ecija,89.4955707771,10.6808200013,6.5973919058,6.3563113494,6.0599981308,4.6311438515,6.9863832319
Salt195,IRRI,2011,DS,R1,Nueva Ecija,115.0012003761,12.0883268004,3.8347451233,4.639175225,4.9433969032,4.5734203142,8.0342240102
Salt196,IRRI,2011,DS,R1,Nueva Ecija,103.9750869817,12.9100142453,5.1789989451,5.2604627012,3.0530365187,3.0607972804,10.2247160698
Salt197,IRRI,2011,DS,R1,Nueva Ecija,90.6640568564,12.3995081833,6.9102609388,2.8603141131,3.0909896657,5.4550208732,7.8162190701
Salt198,IRRI,2011,DS,R1,Nueva Ecija,93.6071722598,12.136287505,5.5451968477,4.7447239682,4.5713251307,2.9340623336,7.4609645948
Salt199,IRRI,2011,DS,R1,Nueva Ecija,110.641640344,10.456896238,4.6833694099,5.1296223344,6.3417267801,6.3787911378,7.5041942165
Salt200,IRRI,2011,DS,R1,Nueva Ecija,95.7249414012,11.2163442,4.92711502,5.5870186602,4.7250563483,4.879919985,8.1902224903
Salt001,SanMateoPRStn,2011,DS,R1,Los Banos,99.8569931021,11.6546995865,5.0683590641,4.51266016,4.6038027494,4.7467730476,7.8212135408
Salt002,SanMateoPRStn,2011,DS,R1,Los Banos,98.7873274696,10.9201496471,4.8481651054,5.9684275916,3.9067578378,4.9682470286,7.0892703497
Salt003,SanMateoPRStn,2011,DS,R1,Los Banos,119.0797737548,11.6064282564,5.7770684329,5.1123926844,5.4984587126,6.7954652003,10.2240805929
Salt004,SanMateoPRStn,2011,DS,R1,Los Banos,106.485261271,13.1524219086,5.295572159,3.5495159501,5.7364924947,6.981406132,8.6708857889
Salt005,SanMateoPRStn,2011,DS,R1,Los Banos,115.1955548111,10.5137258685,4.7157667676,6.5923419501,6.7567356073,4.3203521509,9.1143269436
Salt006,SanMateoPRStn,2011,DS,R1,Los Banos,111.7818670981,13.0636776305,4.5610460097,4.2528081136,4.4208087738,4.0001369975,8.4145129784
Salt007,SanMateoPRStn,2011,DS,R1,Los Banos,90.5616579599,11.903997599,5.2430125473,6.3361890562,6.0268218138,4.8429286946,7.8479013637
Salt008,SanMateoPRStn,2011,DS,R1,Los Banos,100.6166931565,12.8222574051,5.3636639075,4.8599932222,4.451565036,2.8414019267,6.9560223138
Salt009,SanMateoPRStn,2011,DS,R1,Los Banos,109.7049858025,9.2258329481,4.3035551269,5.3361191553,7.3248366767,5.8497195787,8.0559036702
Salt010,SanMateoPRStn,2011,DS,R1,Los Banos,120.2849609351,11.7290172785,3.5369075044,4.8621343926,5.0366231049,4.4279032811,7.7983523212
Salt011,SanMateoPRStn,2011,DS,R1,Los Banos,100.1521594708,11.2087806054,2.6462125457,5.9946340652,4.5794232707,5.9825316846,7.8715629097
Salt012,SanMateoPRStn,2011,DS,R1,Los Banos,101.211696957,13.2977325644,3.5173240539,5.9899519038,4.5868410908,5.6402694234,9.6882510983
Salt013,SanMateoPRStn,2011,DS,R1,Los Banos,93.0187237038,12.3631235612,5.3630867155,5.3788838937,5.610911764,5.9630140917,7.5345294009
Salt014,SanMateoPRStn,2011,DS,R1,Los Banos,93.0008134761,12.9305287699,4.9521153217,4.3744650992,4.2453978487,6.7562278682,8.0011105873
Salt015,SanMateoPRStn,2011,DS,R1,Los Banos,83.6430221193,12.4554874221,7.0626673194,7.0988812717,4.6484112771,5.8093985498,9.962115093
Salt016,SanMateoPRStn,2011,DS,R1,Los Banos,100.2899617453,10.6093412556,4.7244495496,4.6200664618,5.4198112016,5.3772904989,7.7042570209
Salt017,SanMateoPRStn,2011,DS,R1,Los Banos,106.3168349979,11.434479425,4.6169586172,5.6638324371,5.4268740447,4.1816687906,5.9299215259
Salt018,SanMateoPRStn,2011,DS,R1,Los Banos,97.4951346794,12.5734985152,5.2780329861,4.4024249324,4.3021831017,4.2967867799,9.6182777032
Salt019,SanMateoPRStn,2011,DS,R1,Los Banos,104.0573988816,12.0023080288,3.5057077999,4.8691379077,3.8684075679,6.1309616821,8.7136490875
Salt020,SanMateoPRStn,2011,DS,R1,Los Banos,105.803744355,11.9283981637,5.6360648311,4.8108358753,4.349180098,5.0573568511,8.3983628172
Salt021,SanMateoPRStn,2011,DS,R1,Los Banos,103.605823053,10.0304469062,5.9229997595,4.9372512578,5.125481366,5.1493811685,6.7251039291
Salt022,SanMateoPRStn,2011,DS,R1,Los Banos,111.426631841,13.5094198941,5.26044826,5.2253608039,4.6784873565,6.0466344021,7.3044918212
Salt023,SanMateoPRStn,2011,DS,R1,Los Banos,102.2413142845,12.9159334073,3.4908476076,4.083482119,5.5728820388,7.8959817901,7.2600071217
Salt024,SanMateoPRStn,2011,DS,R1,Los Banos,102.9285949702,14.2232553874,6.0572299779,5.6252062638,3.3723618798,5.1925805873,8.5549749077
Salt025,SanMateoPRStn,2011,DS,R1,Los Banos,98.9848492718,13.1651058861,3.7316575625,6.6397029189,4.262931149,3.1479368789,8.7072550871
Salt026,SanMateoPRStn,2011,DS,R1,Los Banos,109.3003509885,12.3125672122,5.4439311153,6.4591625599,5.1356738466,5.8056319863,9.6782965292
Salt027,SanMateoPRStn,2011,DS,R1,Los Banos,99.3291753742,11.7642639143,5.6125974316,4.374691283,3.9709188984,5.4892829579,7.1879560508
Salt028,SanMateoPRStn,2011,DS,R1,Los Banos,93.77732464,13.4861537188,6.0478160402,5.6689640559,6.6006736695,5.6380105407,6.4500146601
Salt029,SanMateoPRStn,2011,DS,R1,Los Banos,76.2160433922,13.4073429623,6.0356015661,3.5486630796,6.441163149,5.0720608723,8.8664163903
Salt030,SanMateoPRStn,2011,DS,R1,Los Banos,118.3817339989,12.6651573013,4.3991131789,6.9588751658,5.2112835753,3.6907713861,7.4689698292
Salt031,SanMateoPRStn,2011,DS,R1,Los Banos,91.0553367564,13.5436358906,4.3149840945,5.5267131338,5.4508874293,5.205730025,10.353569515
Salt032,SanMateoPRStn,2011,DS,R1,Los Banos,104.0523656355,12.5739616175,5.8495992615,4.404387357,8.0840378204,4.9387294525,7.0880571766
Salt033,SanMateoPRStn,2011,DS,R1,Los Banos,94.3989160206,11.3773027938,5.7822714491,4.9768614268,5.3273185732,5.4153291789,8.3780555825
Salt034,SanMateoPRStn,2011,DS,R1,Los Banos,103.92464457,12.2613173634,6.2114200833,4.603999506,6.4520988447,4.8230088789,8.2571263103
Salt035,SanMateoPRStn,2011,DS,R1,Los Banos,90.1582591399,12.1254124795,4.3949250341,5.8333833194,3.8997820209,3.9764115374,7.5797282227
Salt036,SanMateoPRStn,2011,DS,R1,Los Banos,115.3162426806,11.6241782556,5.3810715949,5.6076016176,5.7578743249,4.5605468494,7.7410113748
Salt037,SanMateoPRStn,2011,DS,R1,Los Banos,92.4872879063,11.181215706,3.0977432774,5.2120602504,7.7176965151,4.3737605181,8.9733239935
Salt038,SanMateoPRStn,2011,DS,R1,Los Banos,84.911969028,13.4118494026,4.7230703411,6.5354738527,2.8439728582,5.0131929173,6.9720487681
Salt039,SanMateoPRStn,2011,DS,R1,Los Banos,107.0126809021,12.3851302267,5.7596505138,5.8196412234,5.5123030532,6.4081652125,6.2032565835
Salt040,SanMateoPRStn,2011,DS,R1,Los Banos,116.77235047,10.3989208821,4.2520388793,4.5482726517,4.6060034115,5.0465509355,8.0072677119
Salt041,SanMateoPRStn,2011,DS,R1,Los Banos,99.8792387674,13.1704906829,4.095537369,5.3551825507,3.9744233957,4.8923225297,7.7837247176
Salt042,SanMateoPRStn,2011,DS,R1,Los Banos,117.5442296101,11.3378684688,3.8053997609,3.7723217988,3.289174463,4.6138626643,7.0526403128
Salt043,SanMateoPRStn,2011,DS,R1,Los Banos,82.7169360161,11.0145812949,3.6462947939,4.2866566008,6.0559045908,4.1358189752,8.4708312945
Salt044,SanMateoPRStn,2011,DS,R1,Los Banos,120.3120799647,12.5356020607,5.3045335079,5.3524974715,4.9523676977,4.7277946883,8.1774503749
Salt045,SanMateoPRStn,2011,DS,R1,Los Banos,113.6776623527,12.5746582144,5.3665807297,4.5494270813,6.215464318,5.8855808856,8.7851024044
Salt046,SanMateoPRStn,2011,DS,R1,Los Banos,100.6346303974,9.6394767091,6.9907764319,3.9183053182,6.1046754598,6.5663075733,9.2055515518
Salt047,SanMateoPRStn,2011,DS,R1,Los Banos,99.2660779544,12.8702828018,4.8486104469,5.2570718325,3.2948390273,4.6666195308,8.1112934192
Salt048,SanMateoPRStn,2011,DS,R1,Los Banos,109.56048226,11.7457696343,6.2355242348,6.4679512509,3.2915843841,4.263667451,7.0683522915
Salt049,SanMateoPRStn,2011,DS,R1,Los Banos,95.6033927273,11.6370843285,5.0860677329,3.5401863744,3.7574292068,4.2930422779,9.1549192086
Salt050,SanMateoPRStn,2011,DS,R1,Los Banos,84.7927926719,12.7080431573,6.5800925602,4.4454323733,4.8594028867,3.7055505095,8.9920072928
Salt051,SanMateoPRStn,2011,DS,R1,Los Banos,121.5686825347,12.6590358399,3.8945659691,3.2791182711,5.1879420448,4.216179045,7.9060352464
Salt052,SanMateoPRStn,2011,DS,R1,Los Banos,94.4905136557,13.0875663529,3.6759418906,6.6372380325,4.6209695102,4.0177045379,7.0799186718
Salt053,SanMateoPRStn,2011,DS,R1,Los Banos,116.1623010883,11.2575378895,3.9898994768,5.708280815,4.8269621247,4.6912437602,7.8782008813
Salt054,SanMateoPRStn,2011,DS,R1,Los Banos,103.9449692321,11.1055147575,5.4265531331,4.8457825859,4.781510661,7.1745617407,7.7686447495
Salt055,SanMateoPRStn,2011,DS,R1,Los Banos,89.262950377,12.0871722714,4.6705502798,5.1900875325,4.3849845643,6.0553340582,7.9250888786
Salt056,SanMateoPRStn,2011,DS,R1,Los Banos,107.8328271602,11.3278191099,4.8212623235,4.8712270423,2.591755098,3.5466567268,9.8819257184
Salt057,SanMateoPRStn,2011,DS,R1,Los Banos,104.626252779,14.4290841054,5.9850913929,6.8996553357,6.252263112,5.0218612862,7.2315575667
Salt058,SanMateoPRStn,2011,DS,R1,Los Banos,76.903436111,11.8849097525,5.1618404747,6.6786514402,5.7738567081,7.7734790476,7.3749803381
Salt059,SanMateoPRStn,2011,DS,R1,Los Banos,92.6143887674,11.0129112464,5.5863669219,5.1150004197,5.0092412096,5.5045845436,8.2403327216
Salt060,SanMateoPRStn,2011,DS,R1,Los Banos,103.8039387495,10.7839101688,2.8806936309,5.5021015209,5.5355575052,4.8709261639,7.8979863961
Salt061,SanMateoPRStn,2011,DS,R1,Los Banos,101.4477327328,13.0030629945,7.879971922,5.1649398821,5.8240398918,5.7299621915,6.5198957526
Salt062,SanMateoPRStn,2011,DS,R1,Los Banos,104.2702956569,12.298181117,6.0457469246,4.9941976648,4.7124637023,5.656831295,8.7723861775
Salt063,SanMateoPRStn,2011,DS,R1,Los Banos,108.1643804598,12.9204661324,4.7842338762,5.2955774769,4.6776464954,5.272966581,7.8457140015
Salt064,SanMateoPRStn,2011,DS,R1,Los Banos,107.6906983831,10.9890172204,6.3899229756,4.4311840964,5.5743332423,4.5957694208,8.2109861918
Salt065,SanMateoPRStn,2011,DS,R1,Los Banos,91.6225781087,11.6672506683,6.159086927,6.129340804,6.6318145291,4.2627297016,7.9035516407
Salt066,SanMateoPRStn,2011,DS,R1,Los Banos,111.7973929142,11.9121168609,4.4096916,4.0658964986,3.6122856044,5.2583322946,8.7226606793
Salt067,SanMateoPRStn,2011,DS,R1,Los Banos,92.4796555241,11.6378824466,4.2924111389,6.358891028,4.9142665128,7.0133358709,8.5402463784
Salt068,SanMateoPRStn,2011,DS,R1,Los Banos,96.3158490756,11.5514919652,5.6843983406,4.2319127279,4.9916240768,4.8266267935,8.44352578
Salt069,SanMateoPRStn,2011,DS,R1,Los Banos,96.3149502519,12.340443792,5.9500001214,4.533014359,6.1942330853,3.9958695977,8.7651824134
Salt070,SanMateoPRStn,2011,DS,R1,Los Banos,121.9498808616,10.5707076919,4.8300603666,6.6439964546,4.3550328157,7.141950728,8.2270111642
Salt071,SanMateoPRStn,2011,DS,R1,Los Banos,89.5398343568,11.8572865703,5.43589716,4.7992355846,5.0491397672,4.9883256995,8.3160152406
Salt072,SanMateoPRStn,2011,DS,R1,Los Banos,96.9563601883,12.2634793636,7.0786064467,3.1155266472,4.0339100537,3.813178974,8.0707315597
Salt073,SanMateoPRStn,2011,DS,R1,Los Banos,93.14840419,11.872183443,2.9696719517,4.1803663487,5.7795205659,3.7452580466,8.2621550999
Salt074,SanMateoPRStn,2011,DS,R1,Los Banos,112.5702183929,12.8769801081,6.5089418488,4.7324840176,3.8125405354,4.6766768927,8.8099480569
Salt075,SanMateoPRStn,2011,DS,R1,Los Banos,98.6706255227,12.0515831475,3.4342471966,4.5153412363,2.5056254888,4.0467676539,5.9279873024
Salt076,SanMateoPRStn,2011,DS,R1,Los Banos,96.0811023445,13.2726026912,4.1547246719,3.9596510934,6.6166949794,4.64855424,8.2859124486
Salt077,SanMateoPRStn,2011,DS,R1,Los Banos,114.660965914,13.2891728033,4.3520839995,5.2063425232,6.1996603253,4.0569385622,10.0866372462
Salt078,SanMateoPRStn,2011,DS,R1,Los Banos,100.0658929577,11.1092907737,3.9660460252,3.9418777901,6.7667894256,3.3869118212,7.1668937353
Salt079,SanMateoPRStn,2011,DS,R1,Los Banos,99.8037252842,12.2251614623,4.3239392341,4.4117023582,5.0000709756,4.3031710852,8.3821860912
Salt080,SanMateoPRStn,2011,DS,R1,Los Banos,92.2099979091,13.3660754146,6.1366037381,4.0150805016,5.0478896129,3.59628518,8.9862925845
Salt081,SanMateoPRStn,2011,DS,R1,Los Banos,101.5781443374,11.5879445944,3.5073397409,3.7304389118,5.7240232881,5.2570396858,9.3584488568
Salt082,SanMateoPRStn,2011,DS,R1,Los Banos,95.1641617257,12.9390637306,4.5470646788,4.4170037817,6.8129184909,4.7220918196,6.1767653108
Salt083,SanMateoPRStn,2011,DS,R1,Los Banos,101.0882946813,11.2814209816,3.4446807768,3.9204619479,5.7993469825,4.956153413,6.5406577051
Salt084,SanMateoPRStn,2011,DS,R1,Los Banos,114.4823335823,12.1123357152,4.7131890232,5.6114230426,2.8902706744,1.8463915675,8.5096435676
Salt085,SanMateoPRStn,2011,DS,R1,Los Banos,107.6358434062,12.7143196025,4.9453611241,5.8478854711,3.8575874075,5.3795142517,8.9902543303
Salt086,SanMateoPRStn,2011,DS,R1,Los Banos,95.6012619445,12.1571559115,5.0327444449,4.2689466194,3.8169372496,4.5135072103,7.894789801
Salt087,SanMateoPRStn,2011,DS,R1,Los Banos,109.0453992264,11.6411372262,5.3655084953,5.6516633643,5.356486952,5.0100943686,8.0059868363
Salt088,SanMateoPRStn,2011,DS,R1,Los Banos,80.2000122397,11.8069178282,5.1762230576,4.553452748,4.8160044402,6.4991572743,7.9285642408
Salt089,SanMateoPRStn,2011,DS,R1,Los Banos,94.1988199082,11.6486184393,4.3331985252,4.8125661825,2.124330292,6.8117162714,8.8761662826
Salt090,SanMateoPRStn,2011,DS,R1,Los Banos,107.125864014,12.8923321672,4.7982398583,5.0156414427,6.5262355715,4.2529751012,8.3545870957
Salt091,SanMateoPRStn,2011,DS,R1,Los Banos,92.6361728677,11.8989935119,5.9790901723,5.0098174718,4.895426746,4.3224270088,7.6640810454
Salt092,SanMateoPRStn,2011,DS,R1,Los Banos,113.788249933,11.6480438974,4.3948339571,4.8118071671,6.8804178368,5.6023406948,6.8718898396
Salt093,SanMateoPRStn,2011,DS,R1,Los Banos,107.7846456425,12.003278447,4.6198389654,6.2134572636,4.9743764689,6.2378303404,6.8427555023
Salt094,SanMateoPRStn,2011,DS,R1,Los Banos,91.0396132612,12.938264852,4.4994900489,2.256871204,2.8783233953,5.1654776433,8.2938558966
Salt095,SanMateoPRStn,2011,DS,R1,Los Banos,119.2868237453,12.6071370448,6.3041168428,4.939500447,4.2946695567,4.4308906024,9.0973558176
Salt096,SanMateoPRStn,2011,DS,R1,Los Banos,93.8310575188,13.0247784101,3.6798085212,3.7574747419,2.7328230793,3.92594866,7.7312619489
Salt097,SanMateoPRStn,2011,DS,R1,Los Banos,104.1612525214,12.4564767359,3.0094324025,5.5840549698,5.3929423191,5.26215282,8.2997791431
Salt098,SanMateoPRStn,2011,DS,R1,Los Banos,103.574879347,13.1757375601,4.2400629171,4.6498501788,4.4787307406,6.4488476407,7.0255412924
Salt099,SanMateoPRStn,2011,DS,R1,Los Banos,103.6073023398,10.9863678742,5.2372164968,6.8841748819,5.6701762941,6.8714790657,9.1589240029
Salt100,SanMateoPRStn,2011,DS,R1,Los Banos,126.6785725382,12.7029341274,5.9018748226,4.7927047535,3.8861211567,5.54456673,9.4140465686
Salt101,SanMateoPRStn,2011,DS,R1,Los Banos,82.6256911258,10.5263364277,6.0083111251,5.5626441965,4.6124447849,4.6747147876,7.8253053472
Salt102,SanMateoPRStn,2011,DS,R1,Los Banos,114.613191331,12.0445478352,4.6428706161,3.5337541832,4.0335024511,3.0661934139,7.0432650144
Salt103,SanMateoPRStn,2011,DS,R1,Los Banos,102.9384984906,12.1676931537,5.105339332,6.3240068187,4.6684692881,4.0398833123,7.1587815453
Salt104,SanMateoPRStn,2011,DS,R1,Los Banos,87.6565190521,11.5013282582,6.0920432517,6.1552096857,6.7096380806,4.4911900346,7.2994244374
Salt105,SanMateoPRStn,2011,DS,R1,Los Banos,107.7010893612,12.3881246542,5.9455886616,4.2391770308,3.911010748,6.8361045122,7.7669323624
Salt106,SanMateoPRStn,2011,DS,R1,Los Banos,107.145873219,12.6877284931,5.9160734347,3.6463464536,4.501721852,6.9335982658,7.6883654968
Salt107,SanMateoPRStn,2011,DS,R1,Los Banos,102.7767471321,12.4907727824,5.7693701777,4.7269029988,5.1759641805,4.1290171524,8.3102852334
Salt108,SanMateoPRStn,2011,DS,R1,Los Banos,94.9629312546,11.7340930693,3.5874784023,5.988433563,5.8951421485,7.0195704275,7.5937070718
Salt109,SanMateoPRStn,2011,DS,R1,Los Banos,98.8754330767,11.9238090951,5.0128455296,4.9533832753,6.3744034123,5.4212723058,7.1885298308
Salt110,SanMateoPRStn,2011,DS,R1,Los Banos,107.629189005,12.3760419179,7.4878208784,4.6177414179,4.7699130622,3.2770281099,8.0611820742
Salt111,SanMateoPRStn,2011,DS,R1,Los Banos,102.4937006271,12.9960948566,3.7574606292,4.542868741,6.7112039648,5.471621072,6.9891663129
Salt112,SanMateoPRStn,2011,DS,R1,Los Banos,80.466357424,12.9862692604,5.989102914,5.7642322835,5.0035063651,5.4506862257,6.8880407761
Salt113,SanMateoPRStn,2011,DS,R1,Los Banos,105.0536516669,13.042217955,3.8261243503,5.9651999633,6.1223159261,4.0447817579,7.5791517282
Salt114,SanMateoPRStn,2011,DS,R1,Los Banos,91.1075122423,11.9846188466,4.7557342145,4.84505095,5.1431438424,3.4213711433,6.9761793772
Salt115,SanMateoPRStn,2011,DS,R1,Los Banos,107.9600566047,12.1928972788,5.393961079,4.0624335201,4.4838030878,4.963693745,6.5720717416
Salt116,SanMateoPRStn,2011,DS,R1,Los Banos,98.0514497974,12.6809690422,5.536005246,4.5816752643,6.286545988,5.3108918104,10.4246470178
Salt117,SanMateoPRStn,2011,DS,R1,Los Banos,109.500883654,9.7360308515,5.4822608514,4.1727818018,3.6024525964,5.042376678,8.6713701297
Salt118,SanMateoPRStn,2011,DS,R1,Los Banos,109.0912009013,10.8341825552,5.7449045446,3.1961767304,4.1033691452,2.5206182796,9.8691846491
Salt119,SanMateoPRStn,2011,DS,R1,Los Banos,109.7859966372,12.5991979464,6.2946031614,4.7410059505,3.5535835829,3.903374386,9.6289741048
Salt120,SanMateoPRStn,2011,DS,R1,Los Banos,75.808653578,12.3473933393,6.2993165791,5.798768759,4.8201531363,3.3607985157,7.7289850944
Salt121,SanMateoPRStn,2011,DS,R1,Los Banos,89.7551731827,10.5807456435,4.9378907259,4.2969655024,4.4998456159,5.8302294156,6.199642955
Salt122,SanMateoPRStn,2011,DS,R1,Los Banos,108.1040658444,12.4341727549,5.4111164295,4.8155110952,5.8385593138,6.0773706607,8.7647343014
Salt123,SanMateoPRStn,2011,DS,R1,Los Banos,104.7885569023,13.2077101585,7.2993022428,5.0031837807,4.5846607949,3.4323158619,8.7264329104
Salt124,SanMateoPRStn,2011,DS,R1,Los Banos,104.8247019383,14.4116461542,5.4660127283,4.4042555928,5.8541347544,4.8942613483,7.8314927011
Salt125,SanMateoPRStn,2011,DS,R1,Los Banos,98.0936357044,11.4210362513,7.5990790768,5.0539699795,4.5592247008,4.7315585147,7.8905166865
Salt126,SanMateoPRStn,2011,DS,R1,Los Banos,94.4595615458,13.3339785051,4.3080242557,4.3260585166,2.9619930724,4.8077964847,7.5642426356
Salt127,SanMateoPRStn,2011,DS,R1,Los Banos,82.5080413545,11.7512025603,3.2426965519,3.3012031614,5.257905025,5.2783114482,7.3576479016
Salt128,SanMateoPRStn,2011,DS,R1,Los Banos,89.9651649662,11.0955327899,4.1816604827,4.897278848,4.7467560081,7.2298938718,7.3577194365
Salt129,SanMateoPRStn,2011,DS,R1,Los Banos,91.7760228128,13.3257024062,4.9832089154,5.256860886,6.0584529783,4.3504772396,7.9784925333
Salt130,SanMateoPRStn,2011,DS,R1,Los Banos,89.9393309089,10.8721536134,5.536817436,6.1839515028,5.771202944,5.1130151201,8.1906427918
Salt131,SanMateoPRStn,2011,DS,R1,Los Banos,92.2381649173,12.297571659,4.0627277484,5.3370290999,5.527246374,5.5826020015,6.5535479965
Salt132,SanMateoPRStn,2011,DS,R1,Los Banos,75.2114036896,11.8393645792,4.4452940957,6.2551982383,5.9891894733,5.4846971426,8.8533367752
Salt133,SanMateoPRStn,2011,DS,R1,Los Banos,87.9898695019,11.6062582719,6.9690924315,5.6721384136,3.6124032809,5.5837755814,7.4756564038
Salt134,SanMateoPRStn,2011,DS,R1,Los Banos,107.6067932614,12.4895416188,5.1232276211,4.0649074056,2.4832801496,5.1314101982,8.0328135627
Salt135,SanMateoPRStn,2011,DS,R1,Los Banos,106.9116446922,10.4241587945,4.4741877488,6.7374103329,5.1245000379,7.6079255851,8.1685037265
Salt136,SanMateoPRStn,2011,DS,R1,Los Banos,99.2126822583,10.6092242965,5.6647676105,4.9699786917,4.2594403514,5.9646481738,9.1392345084
Salt137,SanMateoPRStn,2011,DS,R1,Los Banos,84.9573504756,12.1900551062,5.4954611401,6.6344063915,4.0995042991,6.6451294381,8.2917730593
Salt138,SanMateoPRStn,2011,DS,R1,Los Banos,95.6893226944,12.8737538755,4.1517850041,5.8787539145,6.3425689782,6.711428401,7.9502975476
Salt139,SanMateoPRStn,2011,DS,R1,Los Banos,92.9505878199,13.7725351041,5.3146137306,3.3303703524,5.0624187162,5.5173634311,8.3452142127
Salt140,SanMateoPRStn,2011,DS,R1,Los Banos,101.7764917168,12.5043464044,4.5098122504,6.3590350717,4.7933036271,2.5821895909,8.1349812809
